id,plan_id,section_path,text,checked,sort_order
PITEM_0684,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Score Reach: users/transactions affected in a defined timeframe,0,58
PITEM_0685,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Score Impact on standardized scale (3 Massive → 0.25 Minimal),0,59
PITEM_0686,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Score Confidence as percentage penalty for speculative estimates,0,60
PITEM_0687,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Score Effort in person-months (under one month = 0.5 per Intercom convention),0,61
PITEM_0688,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Calculate (Reach × Impact × Confidence) / Effort for each initiative,0,62
PITEM_0689,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Document qualitative reasoning behind Confidence and Effort to surface bias,0,63
PITEM_0690,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > RICE Scoring Mechanics,Recognize RICE pitfalls: input quality sensitivity and undervalued foundational work,0,64
PITEM_0691,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > Phase 3 Milestone: RICE Matrix Evaluation,Score 15 diverse hypothetical backlog features with exact RICE calculations,0,65
PITEM_0692,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > Phase 3 Milestone: RICE Matrix Evaluation,Document Confidence and Effort reasoning for each item,0,66
PITEM_0693,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.1: Quantitative Prioritization via the RICE Framework > Phase 3 Milestone: RICE Matrix Evaluation,Present prioritized matrix in sprint review and defend top vs bottom rankings,0,67
PITEM_0694,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.2: Qualitative Prioritization via the Kano Model > Kano Feature Categories,Classify features as Basic Expectations (must-haves; dissatisfaction if absent),0,68
PITEM_0695,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.2: Qualitative Prioritization via the Kano Model > Kano Feature Categories,Classify features as Performance Payoffs (satisfaction scales with quality),0,69
PITEM_0696,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.2: Qualitative Prioritization via the Kano Model > Kano Feature Categories,Classify features as Excitement Generators (unexpected delighters),0,70
PITEM_0697,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.2: Qualitative Prioritization via the Kano Model > Kano Feature Categories,Balance RICE quantitative rigor with Kano emotional mapping in backlog planning,0,71
PITEM_0698,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.3: Analytics and the North Star Metric > Metric Trees and NSM,Distinguish lagging output metrics (revenue) from actionable leading indicators,0,72
PITEM_0699,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.3: Analytics and the North Star Metric > Metric Trees and NSM,Construct Metric Trees bridging business goals to daily product work inputs,0,73
PITEM_0700,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.3: Analytics and the North Star Metric > Metric Trees and NSM,Identify a true North Star Metric capturing core customer value delivered,0,74
PITEM_0701,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.3: Analytics and the North Star Metric > Metric Trees and NSM,"Run metric tree workshops across Marketing, Sales, and Engineering",0,75
PITEM_0702,PLAN_0006,Phase 3: Prioritization Frameworks and Metric Architecture (Months 5–6) > Topic Module 3.3: Analytics and the North Star Metric > Metric Trees and NSM,Align Scrum team bets to initiatives that drive systemic NSM impact,0,76
PITEM_0703,PLAN_0006,Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.1: Systems Architecture and Data Supply Chains > Modern Web Architecture Literacy,Trace end-to-end user request flow across internet infrastructure,0,77
PITEM_0704,PLAN_0006,Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.1: Systems Architecture and Data Supply Chains > Modern Web Architecture Literacy,Understand Load Balancers distributing traffic across servers,0,78
PITEM_0705,PLAN_0006,Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.1: Systems Architecture and Data Supply Chains > Modern Web Architecture Literacy,Understand Reverse Proxies and API Gateways in modern stacks,0,79
PITEM_0706,PLAN_0006,Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.1: Systems Architecture and Data Supply Chains > Modern Web Architecture Literacy,"Compare REST, GraphQL, and gRPC trade-offs for data fetching and performance",0,80
PITEM_0707,PLAN_0006,Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.1: Systems Architecture and Data Supply Chains > Modern Web Architecture Literacy,Engage engineering in technical debt and integration trade-offs with credible vocabulary,0,81
PITEM_0708,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics","Understand API request anatomy: Base URL, endpoint, method, headers, JSON body",0,82
PITEM_0709,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics",Diagnose 200-level success vs 400-level client/auth vs 500-level server failures,0,83
PITEM_0710,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics","Write Postman test assertions (e.g., `pm.response.to.have.status(200)`)",0,84
PITEM_0711,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics","Configure Postman Environments for Dev, Staging, and Production contexts",0,85
PITEM_0712,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics",Import OpenAPI/Swagger specs into Postman for autonomous endpoint exploration,0,86
PITEM_0713,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics",Use Chrome DevTools Network tab (Fetch/XHR) to triage failing APIs in production,0,87
PITEM_0714,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Postman and HTTP Diagnostics",Write actionable bug reports mapping UI symptoms to API status codes and JSON errors,0,88
PITEM_0715,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Phase 4 Milestone: API Diagnostic Report",Build Postman collection with GET and POST requests against JSONPlaceholder (or equivalent public API),0,89
PITEM_0716,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Phase 4 Milestone: API Diagnostic Report",Write JavaScript test scripts verifying 200 OK and specific JSON response structures,0,90
PITEM_0717,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Phase 4 Milestone: API Diagnostic Report",Document one UI-to-API triage example using DevTools + Postman,0,91
PITEM_0718,PLAN_0006,"Phase 4: Technical Fluency and Systems Architecture (Months 7–8) > Topic Module 4.2: API Operations, Testing, and Debugging > Phase 4 Milestone: API Diagnostic Report",Present API Diagnostic Report in sprint review,0,92
PITEM_0719,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.1: Stakeholder Alignment and Strategic Refusal > Data-Backed Alignment and Refusal,Reverse-engineer executive feature requests through the Opportunity Solution Tree,0,93
PITEM_0720,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.1: Stakeholder Alignment and Strategic Refusal > Data-Backed Alignment and Refusal,Map stakeholder solutions to underlying customer opportunities and business outcomes,0,94
PITEM_0721,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.1: Stakeholder Alignment and Strategic Refusal > Data-Backed Alignment and Refusal,"Say ""No"" gracefully using transparent RICE rankings vs scheduled work",0,95
PITEM_0722,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.1: Stakeholder Alignment and Strategic Refusal > Data-Backed Alignment and Refusal,"Shift debates from HiPPO politics to objective Reach, Impact, and Effort metrics",0,96
PITEM_0723,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.1: Stakeholder Alignment and Strategic Refusal > Data-Backed Alignment and Refusal,Align competing departments via shared leading indicators from Metric Trees,0,97
PITEM_0724,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,"Master Scrum Guide rules, events, artifacts, and PO accountabilities",0,98
PITEM_0725,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,Study value maximization and empirical backlog management scenarios,0,99
PITEM_0726,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,Master Release Planning and forecasting within Scrum,0,100
PITEM_0727,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,Understand managing products across scaled teams and Total Cost of Ownership,0,101
PITEM_0728,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,Score consistently above 95% on Scrum Open assessments before attempting PSPO I,0,102
PITEM_0729,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > PSPO I Assessment Preparation,Complete third-party PSPO I mock exams until passing threshold is reliable,0,103
PITEM_0730,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > Phase 5 Milestone: PSPO I Certification,Pass Scrum.org Professional Scrum Product Owner I assessment (≥85%),0,104
PITEM_0731,PLAN_0006,Phase 5: Advanced Stakeholder Management and Certification (Months 9–10) > Topic Module 5.2: Professional Scrum Product Owner (PSPO) Certification Readiness > Phase 5 Milestone: PSPO I Certification,Document empiricism and value-driven development mastery in sprint retrospective,0,105
PITEM_0732,PLAN_0006,Study Architecture: Learning Sprint Cadence (Ongoing) > Bi-Weekly Learning Sprints,Sprint Planning (bi-weekly): pull specific topic modules into active learning backlog,0,106
PITEM_0733,PLAN_0006,Study Architecture: Learning Sprint Cadence (Ongoing) > Bi-Weekly Learning Sprints,"Daily Standup: 15-minute journal on concepts mastered, blockers, and UX→PO synthesis",0,107
PITEM_0734,PLAN_0006,Study Architecture: Learning Sprint Cadence (Ongoing) > Bi-Weekly Learning Sprints,"Execution: maintain 50/50 theory (texts, videos) vs practice (artifacts, simulations)",0,108
PITEM_0735,PLAN_0006,Study Architecture: Learning Sprint Cadence (Ongoing) > Bi-Weekly Learning Sprints,"Sprint Review: present physical artifacts to peer, mentor, or Agile coach",0,109
PITEM_0736,PLAN_0006,Study Architecture: Learning Sprint Cadence (Ongoing) > Bi-Weekly Learning Sprints,Sprint Retrospective: adjust study habits to optimize next sprint velocity,0,110
PITEM_0737,PLAN_0006,Progress KPIs (Meta-Checklist) > Learner Key Performance Indicators,"Framework Synthesis Rate: combine frameworks (e.g., RICE-prioritize OST assumption experiments)",0,111
PITEM_0738,PLAN_0006,Progress KPIs (Meta-Checklist) > Learner Key Performance Indicators,Technical Translation Accuracy: map UI bugs to API failures via DevTools/Postman with correct HTTP codes,0,112
PITEM_0739,PLAN_0006,Progress KPIs (Meta-Checklist) > Learner Key Performance Indicators,Assessment Readiness: sustain >95% on Scrum Open and mock exams before PSPO I attempt,0,113
